orig_header,header,count
שימושי קרקע - מגורים - אחוז מסך כל שטח שיפוט,שימושי קרקע - מגורים - אחוז מסך כל שטח שיפוט,1
"שימושי קרקע - מגורים - שטח בקמ""ר -","שימושי קרקע - מגורים שטח בקמ""ר -",2
"שימושי קרקע - מגורים שטח בקמ""ר -","שימושי קרקע - מגורים שטח בקמ""ר -",2
שימושי קרקע - מטעים - אחוז מסך כל שטח שיפוט,שימושי קרקע - מטעים - אחוז מסך כל שטח שיפוט,1
"שימושי קרקע - מטעים - שטח בקמ""ר -","שימושי קרקע - מטעים - שטח בקמ""ר -",1
שימושי קרקע - מסחר ומשרדים - אחוז מסך כל שטח שיפוט,שימושי קרקע - מסחר ומשרדים - אחוז מסך כל שטח שיפוט,1
"שימושי קרקע - מסחר ומשרדים - שטח בקמ""ר -","שימושי קרקע - מסחר ומשרדים - שטח בקמ""ר -",1
"שימושי קרקע - סך הכל שטח שיפוט - בקמ""ר","שימושי קרקע - סך הכל שטח שיפוט - בקמ""ר",1
שימושי קרקע - שטח פתוח אחר - אחוז מסך כל שטח שיפוט,שימושי קרקע - שטח פתוח אחר - אחוז מסך כל שטח שיפוט,1
"שימושי קרקע - שטח פתוח אחר - שטח בקמ""ר -","שימושי קרקע - שטח פתוח אחר - שטח בקמ""ר -",1
שימושי קרקע - שירותים ציבוריים - אחוז מסך כל שטח שיפוט,שימושי קרקע - שירותים ציבוריים - אחוז מסך כל שטח שיפוט,1
"שימושי קרקע - שירותים ציבוריים - שטח בקמ""ר -","שימושי קרקע - שירותים ציבוריים - שטח בקמ""ר -",1
שימושי קרקע - תעשייה - אחוז מסך כל שטח שיפוט,שימושי קרקע - תעשייה - אחוז מסך כל שטח שיפוט,1
"שימושי קרקע - תעשייה - שטח בקמ""ר -","שימושי קרקע - תעשייה - שטח בקמ""ר -",1
"שימושי קרקע - תרבות, פנאי, נופש וספורט - אחוז מסך כל שטח שיפוט","שימושי קרקע - תרבות, פנאי, נופש וספורט - אחוז מסך כל שטח שיפוט",1
"שימושי קרקע - תרבות, פנאי, נופש וספורט - שטח בקמ""ר -","שימושי קרקע - תרבות, פנאי, נופש וספורט - שטח בקמ""ר -",1
שיעור פטירות תינוקות לאלף לידות חי -,שיעור פטירות תינוקות לאלף לידות חי -,6
שיעור פטירות תינוקות1 לאלף לידות חי -,שיעור פטירות תינוקות לאלף לידות חי -,6
שיעור פטירות תינוקות2 לאלף לידות חי -,שיעור פטירות תינוקות לאלף לידות חי -,6
שיעור פטירות תינוקות3 לאלף לידות חי -,שיעור פטירות תינוקות לאלף לידות חי -,6
שיעור פטירית תינוקות לאלף לידות חי -,שיעור פטירות תינוקות לאלף לידות חי -,6
שיעור פטירת תינוקות לאלף לידות חי -,שיעור פטירות תינוקות לאלף לידות חי -,6
שירות לציבור ללא אפיון -אחוז משטח השיפוט,שירות לציבור ללא אפיון -אחוז משטח השיפוט,1
"שירות לציבור ללא אפיון-שטח בקמ""ר -","שירות לציבור ללא אפיון-שטח בקמ""ר -",1
שירותי דת -אחוז משטח השיפוט,שירותי דת -אחוז משטח השיפוט,1
"שירותי דת-שטח בקמ""ר -","שירותי דת-שטח בקמ""ר -",1
שירותי מינהל ציבורי -אחוז משטח השיפוט,שירותי מינהל ציבורי -אחוז משטח השיפוט,1
"שירותי מינהל ציבורי-שטח בקמ""ר -","שירותי מינהל ציבורי-שטח בקמ""ר -",1
שירותים ציבוריים - אחוז משטח השיפוט,שירותים ציבוריים - אחוז משטח השיפוט,1
"שירותים ציבוריים - שטח בקמ""ר","שירותים ציבוריים - שטח בקמ""ר",1
"שכר חודשי ממוצע של גברים שכירים במשך השנה (ש""ח)","שכר חודשי ממוצע של גברים שכירים במשך השנה (ש""ח)",1
"שכר חודשי ממוצע של נשים שכירות במשך השנה (ש""ח)","שכר חודשי ממוצע של נשים שכירות במשך השנה (ש""ח)",1
"שכר חודשי ממוצע של שכיר במשך השנה (ש""ח)","שכר חודשי ממוצע של שכיר במשך השנה (ש""ח)",1
"שכר ממוצע לחודש של גברים שכירים במשך (ש""ח)","שכר ממוצע לחודש של גברים שכירים במשך (ש""ח)",1
"שכר ממוצע לחודש של נשים שכירות במשך (ש""ח)","שכר ממוצע לחודש של נשים שכירות במשך (ש""ח)",1
"שכר ממוצע לחודש של שכירים במשך (ש""ח)","שכר ממוצע לחודש של שכירים במשך (ש""ח)",1
שם ועדת תכנון ובנייה,שם ועדת תכנון ובנייה,1
שנת קבלת מעמד מוניציפלי,שנת קבלת מעמד מוניציפלי,1
ת רטובות סגורות -אחוז משטח השיפוט,ת רטובות סגורות -אחוז משטח השיפוט,1
"ת רטובות סגורות-שטח בקמ""ר -","ת רטובות סגורות-שטח בקמ""ר -",1
"תאונות דרכים עם נפגעים - סה""כ","תאונות דרכים עם נפגעים - סה""כ",1
"תאונות דרכים עם נפגעים - שיעור ל-1,000 כלי רכב","תאונות דרכים עם נפגעים - שיעור ל-1,000 כלי רכב",1
"תאונות דרכים עם נפגעים - שיעור ל-1,000 תושבים","תאונות דרכים עם נפגעים - שיעור ל-1,000 תושבים",1
תחבורה - אחוז משטח השיפוט,תחבורה - אחוז משטח השיפוט,1
"תחבורה - שטח בקמ""ר","תחבורה - שטח בקמ""ר",1
תחנות תדלוק ושירותי דרך -אחוז משטח השיפוט,תחנות תדלוק ושירותי דרך -אחוז משטח השיפוט,1
"תחנות תדלוק ושירותי דרך-שטח בקמ""ר -","תחנות תדלוק ושירותי דרך-שטח בקמ""ר -",1
"תלמידים - סה""כ ( - /)","תלמידים - סה""כ ( - /)",1
"תלמידים - סה""כ ( /)","תלמידים - סה""כ ( /)",1
"תלמידים - סה""כ /09","תלמידים - סה""כ /09",1
"תלמידים - סה""כ /11","תלמידים - סה""כ /11",1
"תלמידים - סה""כ /12","תלמידים - סה""כ /12",1
"תלמידים - סה""כ /13","תלמידים - סה""כ /13",1
"תלמידים - סה""כ /14","תלמידים - סה""כ /14",1
"תלמידים - סה""כ /15","תלמידים - סה""כ /15",1
"תלמידים - סה""כ /","תלמידים - סה""כ /",1
"תלמידים - סה""כ תש""ע /10","תלמידים - סה""כ תש""ע /10",1
"תלמידים - סה""כ","תלמידים - סה""כ",1
תלמידים בבתי ספר בחטיבות ביניים,תלמידים בבתי ספר בחטיבות ביניים,2
תלמידים בבתי ספר חטיבות ביניים,תלמידים בבתי ספר בחטיבות ביניים,2
תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) ( - /),תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) ( /),1
תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) ( /),תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) /,1
תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) /09,תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) /09,1
תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) /11,תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) /11,1
תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) /12,תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) /12,1
תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) /13,תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) /13,1
תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) /14,תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) /14,1
תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) /15,תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) /15,1
תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) /,תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד),2
"תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) תש""ע /10","תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד) תש""ע /10",1
תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד),תלמידים בבתי ספר יסודיים (כולל חינוך מיוחד),2
תלמידים בבתי ספר על יסודיים,תלמידים בבתי ספר על יסודיים,2
תלמידים בבתי ספר על-יסודיים ( - /),תלמידים בבתי ספר על-יסודיים ( /),2
תלמידים בבתי ספר על-יסודיים ( /),תלמידים בבתי ספר על-יסודיים ( /),2
תלמידים בבתי ספר על-יסודיים /09,תלמידים בבתי ספר על-יסודיים /09,1
תלמידים בבתי ספר על-יסודיים /11,תלמידים בבתי ספר על-יסודיים /11,1
תלמידים בבתי ספר על-יסודיים /12,תלמידים בבתי ספר על-יסודיים /12,1
תלמידים בבתי ספר על-יסודיים /13,תלמידים בבתי ספר על-יסודיים /13,1
תלמידים בבתי ספר על-יסודיים /14,תלמידים בבתי ספר על-יסודיים /14,1
תלמידים בבתי ספר על-יסודיים /15,תלמידים בבתי ספר על-יסודיים /15,1
תלמידים בבתי ספר על-יסודיים /,תלמידים בבתי ספר על-יסודיים /,1
"תלמידים בבתי ספר על-יסודיים תש""ע /10","תלמידים בבתי ספר על-יסודיים תש""ע /10",1
תלמידים בבתי ספר על-יסודיים,תלמידים בבתי ספר על יסודיים,2
תלמידים בבתי ספר תיכוניים ( - /),תלמידים בבתי ספר תיכוניים ( /),2
תלמידים בבתי ספר תיכוניים ( /),תלמידים בבתי ספר תיכוניים ( /),2
תלמידים בבתי ספר תיכוניים /09,תלמידים בבתי ספר תיכוניים /09,1
תלמידים בבתי ספר תיכוניים /11,תלמידים בבתי ספר תיכוניים /11,1
תלמידים בבתי ספר תיכוניים /12,תלמידים בבתי ספר תיכוניים /12,1
תלמידים בבתי ספר תיכוניים /13,תלמידים בבתי ספר תיכוניים /13,1
תלמידים בבתי ספר תיכוניים /14,תלמידים בבתי ספר תיכוניים /14,1
תלמידים בבתי ספר תיכוניים /15,תלמידים בבתי ספר תיכוניים /15,1
תלמידים בבתי ספר תיכוניים /,תלמידים בבתי ספר תיכוניים,3
"תלמידים בבתי ספר תיכוניים תש""ע /10","תלמידים בבתי ספר תיכוניים תש""ע /10",1
תלמידים בבתי ספר תיכוניים,תלמידים בבתי ספר תיכוניים,3
תלמידים בבתי ספר תיכונים,תלמידים בבתי ספר תיכוניים,3
תלמידים בחטיבות ביניים ( - / ),תלמידים בחטיבות ביניים ( - / ),1
תלמידים בחטיבות ביניים ( /),תלמידים בחטיבות ביניים ( /),1
תלמידים בחטיבות ביניים /09,תלמידים בחטיבות ביניים /09,1
תלמידים בחטיבות ביניים /11,תלמידים בחטיבות ביניים /11,1
תלמידים בחטיבות ביניים /12,תלמידים בחטיבות ביניים /12,1
תלמידים בחטיבות ביניים /13,תלמידים בחטיבות ביניים /13,1
תלמידים בחטיבות ביניים /14,תלמידים בחטיבות ביניים /14,1
תלמידים בחטיבות ביניים /15,תלמידים בחטיבות ביניים /15,1
