header,orig_header,count
תלמידים בחטיבות ביניים,תלמידים בחטיבות ביניים /09,13
תלמידים בחטיבות ביניים,תלמידים בחטיבות ביניים /11,13
תלמידים בחטיבות ביניים,תלמידים בחטיבות ביניים /12,13
תלמידים בחטיבות ביניים,תלמידים בחטיבות ביניים /13,13
תלמידים בחטיבות ביניים,תלמידים בחטיבות ביניים /14,13
תלמידים בחטיבות ביניים,תלמידים בחטיבות ביניים /15,13
תלמידים בחטיבות ביניים,תלמידים בחטיבות ביניים /,13
תלמידים בחטיבות ביניים,"תלמידים בחטיבות ביניים תש""ע /10",13
תלמידים בחטיבות ביניים,תלמידים בחטיבות ביניים,13
תעשייה ותשתיות - אחוז משטח השיפוט,תעשייה -אחוז משטח השיפוט,3
תעשייה ותשתיות - אחוז משטח השיפוט,תעשייה ות - אחוז משטח השיפוט,3
"תעשייה ותשתיות - שטח בקמ""ר","תעשייה ות - שטח בקמ""ר",3
תעשייה ותשתיות - אחוז משטח השיפוט,תעשייה ותשתיות - אחוז משטח השיפוט,3
"תעשייה ותשתיות - שטח בקמ""ר","תעשייה ותשתיות - שטח בקמ""ר",3
"תעשייה ותשתיות - שטח בקמ""ר","תעשייה-שטח בקמ""ר -",3
מגורים/אחוז מסך כל שטח שיפוט,תעשייה/אחוז מסך כל שטח שיפוט,15
"תקבולי מים (אלפי מ""ק)","תקבולי מים (אלפי מ""ק)",4
"תקבולים בתקציב הבלתי רגיל/סה""כ הכנסות בתקציב בלתי רגיל",תקבולים בתקציב הבלתי רגיל/הכנסות אחרות,6
"תקבולים בתקציב הבלתי רגיל/סה""כ הכנסות בתקציב בלתי רגיל",תקבולים בתקציב הבלתי רגיל/השתתפות בעלי נכסים,6
"תקבולים בתקציב הבלתי רגיל/סה""כ הכנסות בתקציב בלתי רגיל",תקבולים בתקציב הבלתי רגיל/השתתפות הממשלה,6
"תקבולים בתקציב הבלתי רגיל/סה""כ הכנסות בתקציב בלתי רגיל",תקבולים בתקציב הבלתי רגיל/השתתפות משרדי ממשלה,6
"תקבולים בתקציב הבלתי רגיל/סה""כ הכנסות בתקציב בלתי רגיל",תקבולים בתקציב הבלתי רגיל/מלוות,6
"תקבולים בתקציב הבלתי רגיל/סה""כ הכנסות בתקציב בלתי רגיל","תקבולים בתקציב הבלתי רגיל/סה""כ הכנסות בתקציב בלתי רגיל",6
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות מהממשלה/ממשרד החינוך,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות מהממשלה/ממשרד הרווחה,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות מהממשלה/מענק כללי,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות מהממשלה/מענקים להקטנת גירעון מצטבר,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות מהממשלה/מענקים מיוחדים ו/או מיועדים,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל","תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות מהממשלה/סה""כ הכנסות מהממשלה",61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות עצמיות/הכנסות מארנונה/לא למגורים (גבייה),61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות עצמיות/הכנסות מארנונה/למגורים: גבייה השנה (קרן + ריבית),61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות עצמיות/הכנסות מארנונה/למגורים: גביית פיגורים (קרן + ריבית),61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות עצמיות/הכנסות מארנונה/למגורים: חיוב בשנת החשבון,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות עצמיות/הכנסות מארנונה/למגורים: יחס גבייה ב-% לחיוב השנה,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות עצמיות/הכנסות מארנונה/למגורים: יחס גבייה ב-% לכלל החיובים,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל","תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות עצמיות/הכנסות מארנונה/למגורים: סה""כ גביות",61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל","תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות עצמיות/הכנסות מארנונה/למגורים: סה""כ חיובים נטו",61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל","תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות עצמיות/הכנסות מארנונה/למגורים: סה""כ פטורים, שחרורים והנחות",61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל","תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות עצמיות/הכנסות מארנונה/סה""כ הכנסות מארנונה",61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות עצמיות/הכנסות מחינוך,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות עצמיות/הכנסות מרווחה,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות עצמיות/יתר הכנסות עצמיות,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל","תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/הכנסות עצמיות/סה""כ הכנסות עצמיות",61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/מלוות לאיזון,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל","תקבולים בתקציב הרגיל/הכנסות לפי סוג ההכנסה/סה""כ הכנסות בתקציב הרגיל",61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סיווג כלכלי/הכנסות מהממשלה/העברות והכנסות חד-פעמיות לכיסוי גירעון מצטבר,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סיווג כלכלי/הכנסות מהממשלה/ממשרד החינוך,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סיווג כלכלי/הכנסות מהממשלה/ממשרד הרווחה,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סיווג כלכלי/הכנסות מהממשלה/מענק כללי לאיזון,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סיווג כלכלי/הכנסות מהממשלה/מענק כללי,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סיווג כלכלי/הכנסות מהממשלה/מענק מיוחד,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סיווג כלכלי/הכנסות מהממשלה/מענק מיועד,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סיווג כלכלי/הכנסות מהממשלה/מענקים להקטנת גירעון מצטבר,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סיווג כלכלי/הכנסות מהממשלה/מענקים מיוחדים,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סיווג כלכלי/הכנסות מהממשלה/מענקים מיועדים,61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל","תקבולים בתקציב הרגיל/הכנסות לפי סיווג כלכלי/הכנסות מהממשלה/סה""כ הכנסות מהממשלה",61
"תקבולים בתקציב הרגיל/הכנסות לפי פרקי תקציב/סה""כ הכנסות בתקציב הרגיל",תקבולים בתקציב הרגיל/הכנסות לפי סיווג כלכלי/הכנסות עצמיות/הכנסות מארנונה/לא למגורים (גבייה),61
